Timestamp;Temperature (°C);Heat (V);Fan (V)
2024-05-07 11:03:42.17;26,26;1,38875847840158;4,93313346265898
2024-05-07 11:03:42.68;26,32;2,94844480461834;4,93313346265898
2024-05-07 11:03:43.19;26,37;5;4,93313346265898
2024-05-07 11:03:43.70;26,39;3,73407303622648;4,93313346265898
2024-05-07 11:03:44.21;26,41;1,96724893430585;4,93313346265898
2024-05-07 11:03:44.72;26,44;1,64794597478953;4,93313346265898
2024-05-07 11:03:45.24;26,48;3,79771917024521;4,93313346265898
2024-05-07 11:03:45.75;26,53;4,68830358827873;4,93313346265898
2024-05-07 11:03:46.26;26,56;5;4,93313346265898
2024-05-07 11:03:46.78;26,62;3,57309838830172;4,93313346265898
2024-05-07 11:03:47.29;26,65;2,62190065655014;4,93313346265898
2024-05-07 11:03:47.80;26,68;3,22800885570608;4,93313346265898
2024-05-07 11:03:48.31;26,73;3,76862215519353;4,93313346265898
2024-05-07 11:03:48.83;26,79;2,69669984034109;4,93313346265898
2024-05-07 11:03:49.34;26,88;0;4,93313346265898
2024-05-07 11:03:49.85;27;0,933144077627521;4,93313346265898
2024-05-07 11:03:50.36;27,1;0,714434397739561;4,93313346265898
2024-05-07 11:03:50.87;27,34;1,59280168525539;4,93313346265898
2024-05-07 11:03:51.39;27,44;0,724989671132057;4,93313346265898
2024-05-07 11:03:51.90;27,56;2,44134766861859;4,93313346265898
2024-05-07 11:03:52.41;27,66;1,70666484101986;4,93313346265898
2024-05-07 11:03:52.93;27,72;2,938009154954;4,93313346265898
2024-05-07 11:03:53.44;27,8;3,47643348038031;4,93313346265898
2024-05-07 11:03:53.95;27,83;1,67096132816326;4,93313346265898
2024-05-07 11:03:54.47;27,81;1,27427831770586;4,93313346265898
2024-05-07 11:03:54.98;27,85;4,43300384442928;4,93313346265898
2024-05-07 11:03:55.50;27,84;4,21307528867064;4,93313346265898
2024-05-07 11:03:56.01;27,81;3,97030262927073;4,93313346265898
2024-05-07 11:03:56.53;27,83;2,4484690327423;4,93313346265898
2024-05-07 11:03:57.04;27,81;0,754926780590288;4,93313346265898
2024-05-07 11:03:57.55;27,83;0,019561674920638;4,93313346265898
2024-05-07 11:03:58.06;27,85;0;4,93313346265898
2024-05-07 11:03:58.57;27,86;0,427946880193403;4,93313346265898
2024-05-07 11:03:59.08;27,9;0,657124067031371;4,93313346265898
2024-05-07 11:03:59.59;27,98;0,659621462533074;4,93313346265898
2024-05-07 11:04:00.10;28;0,340043938877081;4,93313346265898
2024-05-07 11:04:00.61;28,04;0;4,93313346265898
2024-05-07 11:04:01.12;28,07;1,57614800360806;4,93313346265898
2024-05-07 11:04:01.64;28,05;3,88056689122718;4,93313346265898
2024-05-07 11:04:02.15;28,07;4,66276602757292;4,93313346265898
2024-05-07 11:04:02.66;28,04;3,46794143294354;4,93313346265898
2024-05-07 11:04:03.17;28,02;5;4,93313346265898
2024-05-07 11:04:03.69;27,98;3,59904022030488;4,93313346265898
2024-05-07 11:04:04.20;27,91;4,48865003301233;4,93313346265898
2024-05-07 11:04:04.71;27,85;2,06261131310026;4,93313346265898
2024-05-07 11:04:05.23;27,83;3,08294917646933;4,93313346265898
2024-05-07 11:04:05.74;27,8;3,6343991992224;4,93313346265898
2024-05-07 11:04:06.25;27,83;1,50201817718428;4,93313346265898
2024-05-07 11:04:06.77;27,86;0,382436997900919;4,93313346265898
2024-05-07 11:04:07.28;27,91;0,640672414396271;4,93313346265898
2024-05-07 11:04:07.79;27,99;0,34214390224877;4,93313346265898
2024-05-07 11:04:08.30;28,05;1,6387224777782;4,93313346265898
2024-05-07 11:04:08.81;28,14;1,88680780440886;4,93313346265898
2024-05-07 11:04:09.32;28,26;1,32428397253355;4,93313346265898
2024-05-07 11:04:09.83;28,35;2,33372160295664;4,93313346265898
2024-05-07 11:04:10.34;28,41;3,55828539866874;4,93313346265898
2024-05-07 11:04:10.85;28,48;5;4,93313346265898
2024-05-07 11:04:11.37;28,5;4,03865847272736;4,93313346265898
2024-05-07 11:04:11.89;28,53;3,64476574801131;4,93313346265898
2024-05-07 11:04:12.40;28,53;4,43029681892614;4,93313346265898
